epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.226371246903807,8.386409900929639,21.309305258951206,10.798,27.606,10.798,27.606,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
1,3.976060550577276,21.271527231401347,43.427247636293465,20.996,44.308,20.996,44.308,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
2,3.527140059837928,27.794012963075826,51.8770372033612,25.222,49.654,25.222,49.654,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
3,3.2477699542736316,32.230277371779046,56.96832889959302,32.81,58.97,32.81,58.97,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
4,3.0538164567995025,35.495735141587936,60.445156294499796,37.864,63.87,37.864,63.87,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
5,2.90954275016899,38.08587164188836,62.90822124801582,34.12,59.646,37.864,63.87,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
6,2.7894081089522813,40.19457245225585,64.94261486346025,41.274,67.49,41.274,67.49,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
7,2.6876607758420095,41.857430094704796,66.60110149440952,42.676,68.886,42.676,68.886,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
8,2.6058173037670946,43.40757808480688,67.97016472468871,44.028,69.938,44.028,69.938,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
9,2.5415844250868607,44.61116730968686,69.02326626929086,45.79,72.014,45.79,72.014,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
10,2.4879250103896196,45.6895582778807,69.95522835393629,46.244,71.746,46.244,72.014,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
11,2.4210325050306367,46.73329336980006,70.98803591665384,45.142,71.048,46.244,72.014,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
12,2.387674670476656,47.37083661159192,71.55657962109575,47.25,72.65,47.25,72.65,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
13,2.3427017099969274,48.24472668680293,72.18694191540682,49.506,74.656,49.506,74.656,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
14,2.3033659813287373,49.027762166832034,72.85757995800222,41.74,67.108,49.506,74.656,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
15,2.2696240678295627,49.639391555015315,73.30997964290827,51.438,76.194,51.438,76.194,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
16,2.237238199989517,50.12988148281315,73.9053738463652,48.852,74.018,51.438,76.194,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
17,2.2113948518341475,50.79646072948898,74.25193261130146,49.634,74.198,51.438,76.194,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
18,2.1758238271518904,51.34814481766315,74.84358023303736,50.962,75.642,51.438,76.194,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
19,2.154389900808687,51.87984713938994,75.17109387636098,52.914,77.256,52.914,77.256,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
20,2.128094488900382,52.29384436663398,75.5404443441545,51.9,76.418,52.914,77.256,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
21,2.107025518283977,52.71033931508888,75.82081350719784,52.47,76.72,52.914,77.256,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
22,2.0893524964729866,53.01193910542325,76.21233124764116,55.394,79.118,55.394,79.118,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
23,2.061882547303275,53.59484470396921,76.60884442869587,56.186,79.94,56.186,79.94,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
24,2.0416217238752994,54.087520137874186,76.81553082754766,54.026,78.226,56.186,79.94,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
25,2.0275445569168915,54.22489478336713,76.99599115730602,57.06,80.712,57.06,80.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
26,2.003235388850118,54.748167297102974,77.46275273812645,56.636,80.514,57.06,80.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
27,1.991673328493025,54.95079489955879,77.51770259623788,54.9,78.936,57.06,80.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
28,1.9676313532220495,55.466574250900685,78.00912916944215,56.686,80.122,57.06,80.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
29,1.9558501051141546,55.71759519405164,78.08811959087333,56.672,80.232,57.06,80.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
30,1.9343491938445236,56.12097710815039,78.56861863520928,57.2,80.412,57.2,80.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
31,1.9226026513121584,56.316111548212255,78.72597504767363,57.188,80.8,57.2,80.8,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
32,1.9060778044320488,56.7641402217139,78.7934135099814,58.514,81.22,58.514,81.22,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
33,1.892913157658858,56.869981142017174,79.04443445298945,59.204,81.962,59.204,81.962,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
34,1.8716156971561801,57.27617299185883,79.32043260467603,59.87,82.438,59.87,82.438,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
35,1.8627064231154207,57.56434753239985,79.45655838989701,59.114,81.976,59.87,82.438,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
36,1.8476745976315632,57.865010677756544,79.61922245874345,59.63,82.28,59.87,82.438,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
37,1.8391244661557924,58.07107264592449,79.87867321050469,58.324,81.492,59.87,82.438,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
38,1.8266912274070077,58.31303935149639,80.03290747164603,60.374,82.962,60.374,82.962,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
39,1.8136581922744537,58.538770871579686,80.15404693198383,60.474,83.04,60.474,83.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
40,1.7951845017346468,58.839746231230215,80.42130306019463,60.542,82.998,60.542,83.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
41,1.7843761751820872,59.10731457506878,80.67045071324732,60.13,82.548,60.542,83.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
42,1.7709682049212994,59.36676532654416,80.8468522469432,60.92,83.126,60.92,83.126,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
43,1.7617419458412147,59.575949445654004,80.90180210481641,60.084,82.504,60.92,83.126,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
44,1.747507060574485,59.904087520042594,81.1590673504705,61.05,83.418,61.05,83.418,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
45,1.7375407277287302,59.98807338265686,81.3270390762707,61.36,83.244,61.36,83.418,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
46,1.7292190516626205,60.14480536462794,81.38323779493992,61.784,83.868,61.784,83.868,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
47,1.715311271398813,60.510097036168396,81.55183395151924,62.218,84.166,62.218,84.166,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
48,1.7038689045996576,60.629675421082894,81.78568306363223,62.746,84.428,62.746,84.428,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
49,1.6884601783323716,61.19072596246389,81.9046370183393,61.866,83.828,62.746,84.428,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
50,1.6809169749637227,61.09581257074309,82.10976234186305,61.676,83.742,62.746,84.428,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
51,1.6740240553756813,61.32560288688887,82.18344510576878,62.81,84.158,62.81,84.428,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
52,1.6574122688867947,61.733980242694756,82.43321718864779,61.78,83.628,62.81,84.428,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
53,1.6500754714726686,61.91537721790719,82.5156419760293,63.294,84.822,63.294,84.822,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
54,1.6423890141459492,62.032145666888226,82.5812071480959,63.816,84.96,63.816,84.96,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
55,1.6258380603599738,62.3836998738651,82.80943638919949,63.796,84.902,63.816,84.96,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
56,1.6177101958048095,62.491726299370356,82.88780238032795,63.492,84.916,63.816,84.96,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
57,1.6075118566726472,62.806439123917954,82.99551659063421,63.816,85.104,63.816,85.104,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
58,1.5958167203418263,62.91665105576856,83.21594045357317,64.042,85.148,64.042,85.148,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
59,1.5856736990598055,63.25602887341459,83.38609768528997,64.552,85.52,64.552,85.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
60,1.5805369966156357,63.23448603140098,83.39733742921437,64.662,85.576,64.662,85.576,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
